Timestamp: 2024-07-27 04:54:37, Total: 503.71 GB, Available: 424.12 GB, Used: 76.04 GB, Percent: 15.8%
Timestamp: 2024-07-27 11:08:20, Total: 503.71 GB, Available: 489.25 GB, Used: 10.93 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:08:30, Total: 503.71 GB, Available: 489.25 GB, Used: 10.93 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:08:40, Total: 503.71 GB, Available: 489.23 GB, Used: 10.95 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:08:50, Total: 503.71 GB, Available: 489.23 GB, Used: 10.95 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:09:00, Total: 503.71 GB, Available: 489.24 GB, Used: 10.94 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:09:10, Total: 503.71 GB, Available: 489.24 GB, Used: 10.94 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:09:20, Total: 503.71 GB, Available: 489.22 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:09:30, Total: 503.71 GB, Available: 489.21 GB, Used: 10.97 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:09:40, Total: 503.71 GB, Available: 489.21 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:09:50, Total: 503.71 GB, Available: 489.21 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:10:00, Total: 503.71 GB, Available: 489.22 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:10:10, Total: 503.71 GB, Available: 489.21 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:10:20, Total: 503.71 GB, Available: 489.21 GB, Used: 10.97 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:10:30, Total: 503.71 GB, Available: 489.20 GB, Used: 10.97 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:10:40, Total: 503.71 GB, Available: 489.18 GB, Used: 10.99 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:10:50, Total: 503.71 GB, Available: 489.20 GB, Used: 10.98 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:11:00, Total: 503.71 GB, Available: 489.20 GB, Used: 10.98 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:11:10, Total: 503.71 GB, Available: 489.20 GB, Used: 10.97 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:11:20, Total: 503.71 GB, Available: 489.19 GB, Used: 10.98 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:11:30, Total: 503.71 GB, Available: 489.20 GB, Used: 10.98 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:11:40, Total: 503.71 GB, Available: 489.20 GB, Used: 10.97 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:11:50, Total: 503.71 GB, Available: 489.21 GB, Used: 10.97 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:12:00, Total: 503.71 GB, Available: 489.20 GB, Used: 10.98 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:12:10, Total: 503.71 GB, Available: 489.19 GB, Used: 10.99 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:12:20, Total: 503.71 GB, Available: 489.19 GB, Used: 10.99 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:12:30, Total: 503.71 GB, Available: 489.18 GB, Used: 11.00 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:12:40, Total: 503.71 GB, Available: 489.18 GB, Used: 10.99 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:12:50, Total: 503.71 GB, Available: 489.20 GB, Used: 10.98 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:13:00, Total: 503.71 GB, Available: 489.20 GB, Used: 10.98 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:13:10, Total: 503.71 GB, Available: 489.21 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:13:20, Total: 503.71 GB, Available: 489.22 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:13:30, Total: 503.71 GB, Available: 489.22 GB, Used: 10.95 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:13:40, Total: 503.71 GB, Available: 489.23 GB, Used: 10.94 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:13:50, Total: 503.71 GB, Available: 489.24 GB, Used: 10.94 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:14:00, Total: 503.71 GB, Available: 489.23 GB, Used: 10.94 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:14:10, Total: 503.71 GB, Available: 489.22 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:14:20, Total: 503.71 GB, Available: 489.21 GB, Used: 10.97 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:14:30, Total: 503.71 GB, Available: 489.21 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:14:40, Total: 503.71 GB, Available: 489.22 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:14:50, Total: 503.71 GB, Available: 489.22 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:15:00, Total: 503.71 GB, Available: 489.21 GB, Used: 10.96 GB, Percent: 2.9%
Timestamp: 2024-07-27 11:15:10, Total: 503.71 GB, Available: 488.64 GB, Used: 11.51 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:15:20, Total: 503.71 GB, Available: 488.62 GB, Used: 11.52 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:15:30, Total: 503.71 GB, Available: 488.60 GB, Used: 11.54 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:15:40, Total: 503.71 GB, Available: 488.59 GB, Used: 11.55 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:15:50, Total: 503.71 GB, Available: 488.60 GB, Used: 11.55 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:16:00, Total: 503.71 GB, Available: 488.60 GB, Used: 11.54 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:16:10, Total: 503.71 GB, Available: 488.68 GB, Used: 11.47 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:16:20, Total: 503.71 GB, Available: 488.67 GB, Used: 11.48 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:16:30, Total: 503.71 GB, Available: 488.65 GB, Used: 11.49 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:16:40, Total: 503.71 GB, Available: 488.67 GB, Used: 11.47 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:16:50, Total: 503.71 GB, Available: 488.68 GB, Used: 11.46 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:17:00, Total: 503.71 GB, Available: 488.68 GB, Used: 11.47 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:17:10, Total: 503.71 GB, Available: 488.67 GB, Used: 11.48 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:17:20, Total: 503.71 GB, Available: 488.80 GB, Used: 11.35 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:17:30, Total: 503.71 GB, Available: 488.78 GB, Used: 11.38 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:17:40, Total: 503.71 GB, Available: 488.77 GB, Used: 11.38 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:17:50, Total: 503.71 GB, Available: 488.77 GB, Used: 11.39 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:18:00, Total: 503.71 GB, Available: 488.77 GB, Used: 11.39 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:18:10, Total: 503.71 GB, Available: 488.81 GB, Used: 11.35 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:18:20, Total: 503.71 GB, Available: 488.80 GB, Used: 11.36 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:18:30, Total: 503.71 GB, Available: 488.80 GB, Used: 11.35 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:18:40, Total: 503.71 GB, Available: 488.79 GB, Used: 11.36 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:18:50, Total: 503.71 GB, Available: 488.81 GB, Used: 11.35 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:19:00, Total: 503.71 GB, Available: 488.78 GB, Used: 11.38 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:19:10, Total: 503.71 GB, Available: 488.81 GB, Used: 11.35 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:19:20, Total: 503.71 GB, Available: 488.74 GB, Used: 11.40 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:19:30, Total: 503.71 GB, Available: 488.72 GB, Used: 11.44 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:19:40, Total: 503.71 GB, Available: 488.76 GB, Used: 11.40 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:19:50, Total: 503.71 GB, Available: 488.74 GB, Used: 11.40 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:20:00, Total: 503.71 GB, Available: 488.74 GB, Used: 11.41 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:20:10, Total: 503.71 GB, Available: 488.73 GB, Used: 11.43 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:20:20, Total: 503.71 GB, Available: 488.73 GB, Used: 11.42 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:20:30, Total: 503.71 GB, Available: 488.71 GB, Used: 11.44 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:20:40, Total: 503.71 GB, Available: 488.72 GB, Used: 11.42 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:20:50, Total: 503.71 GB, Available: 488.75 GB, Used: 11.39 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:21:00, Total: 503.71 GB, Available: 488.77 GB, Used: 11.37 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:21:10, Total: 503.71 GB, Available: 488.78 GB, Used: 11.36 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:21:20, Total: 503.71 GB, Available: 488.79 GB, Used: 11.35 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:21:30, Total: 503.71 GB, Available: 488.78 GB, Used: 11.36 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:21:40, Total: 503.71 GB, Available: 488.79 GB, Used: 11.35 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:21:50, Total: 503.71 GB, Available: 488.74 GB, Used: 11.40 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:22:00, Total: 503.71 GB, Available: 488.76 GB, Used: 11.39 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:22:10, Total: 503.71 GB, Available: 488.69 GB, Used: 11.46 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:22:20, Total: 503.71 GB, Available: 480.95 GB, Used: 19.20 GB, Percent: 4.5%
Timestamp: 2024-07-27 11:22:30, Total: 503.71 GB, Available: 469.36 GB, Used: 30.79 GB, Percent: 6.8%
Timestamp: 2024-07-27 11:22:40, Total: 503.71 GB, Available: 469.39 GB, Used: 30.77 GB, Percent: 6.8%
Timestamp: 2024-07-27 11:22:50, Total: 503.71 GB, Available: 469.39 GB, Used: 30.76 GB, Percent: 6.8%
Timestamp: 2024-07-27 11:23:00, Total: 503.71 GB, Available: 469.39 GB, Used: 30.77 GB, Percent: 6.8%
Timestamp: 2024-07-27 11:23:10, Total: 503.71 GB, Available: 469.39 GB, Used: 30.76 GB, Percent: 6.8%
Timestamp: 2024-07-27 11:23:20, Total: 503.71 GB, Available: 465.54 GB, Used: 34.61 GB, Percent: 7.6%
Timestamp: 2024-07-27 11:23:30, Total: 503.71 GB, Available: 462.65 GB, Used: 37.51 GB, Percent: 8.2%
Timestamp: 2024-07-27 11:23:40, Total: 503.71 GB, Available: 463.23 GB, Used: 36.93 GB, Percent: 8.0%
Timestamp: 2024-07-27 11:23:50, Total: 503.71 GB, Available: 485.61 GB, Used: 14.54 GB, Percent: 3.6%
Timestamp: 2024-07-27 11:24:00, Total: 503.71 GB, Available: 488.52 GB, Used: 11.63 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:24:11, Total: 503.71 GB, Available: 488.57 GB, Used: 11.58 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:24:21, Total: 503.71 GB, Available: 488.61 GB, Used: 11.54 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:24:31, Total: 503.71 GB, Available: 488.64 GB, Used: 11.51 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:24:41, Total: 503.71 GB, Available: 488.66 GB, Used: 11.50 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:24:51, Total: 503.71 GB, Available: 488.68 GB, Used: 11.47 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:25:01, Total: 503.71 GB, Available: 488.69 GB, Used: 11.46 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:25:11, Total: 503.71 GB, Available: 488.68 GB, Used: 11.47 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:25:21, Total: 503.71 GB, Available: 488.71 GB, Used: 11.45 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:25:31, Total: 503.71 GB, Available: 488.70 GB, Used: 11.45 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:25:41, Total: 503.71 GB, Available: 488.70 GB, Used: 11.45 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:25:51, Total: 503.71 GB, Available: 488.72 GB, Used: 11.43 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:26:01, Total: 503.71 GB, Available: 488.43 GB, Used: 11.71 GB, Percent: 3.0%
Timestamp: 2024-07-27 11:26:11, Total: 503.71 GB, Available: 488.13 GB, Used: 12.01 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:26:21, Total: 503.71 GB, Available: 487.97 GB, Used: 12.17 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:26:31, Total: 503.71 GB, Available: 488.00 GB, Used: 12.14 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:26:41, Total: 503.71 GB, Available: 488.00 GB, Used: 12.14 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:26:51, Total: 503.71 GB, Available: 488.08 GB, Used: 12.06 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:27:01, Total: 503.71 GB, Available: 488.10 GB, Used: 12.04 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:27:11, Total: 503.71 GB, Available: 487.97 GB, Used: 12.18 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:27:21, Total: 503.71 GB, Available: 488.08 GB, Used: 12.06 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:27:31, Total: 503.71 GB, Available: 488.07 GB, Used: 12.07 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:27:41, Total: 503.71 GB, Available: 480.55 GB, Used: 19.60 GB, Percent: 4.6%
Timestamp: 2024-07-27 11:27:51, Total: 503.71 GB, Available: 443.01 GB, Used: 57.14 GB, Percent: 12.1%
Timestamp: 2024-07-27 11:28:01, Total: 503.71 GB, Available: 488.02 GB, Used: 12.13 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:28:11, Total: 503.71 GB, Available: 487.79 GB, Used: 12.36 GB, Percent: 3.2%
Timestamp: 2024-07-27 11:28:21, Total: 503.71 GB, Available: 467.85 GB, Used: 32.30 GB, Percent: 7.1%
Timestamp: 2024-07-27 11:28:31, Total: 503.71 GB, Available: 466.45 GB, Used: 33.70 GB, Percent: 7.4%
Timestamp: 2024-07-27 11:28:41, Total: 503.71 GB, Available: 479.73 GB, Used: 20.41 GB, Percent: 4.8%
Timestamp: 2024-07-27 11:28:51, Total: 503.71 GB, Available: 488.12 GB, Used: 12.03 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:29:01, Total: 503.71 GB, Available: 488.11 GB, Used: 12.02 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:29:11, Total: 503.71 GB, Available: 488.14 GB, Used: 11.98 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:29:21, Total: 503.71 GB, Available: 488.17 GB, Used: 11.96 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:29:31, Total: 503.71 GB, Available: 488.19 GB, Used: 11.94 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:29:41, Total: 503.71 GB, Available: 488.19 GB, Used: 11.94 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:29:51, Total: 503.71 GB, Available: 488.19 GB, Used: 11.94 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:30:01, Total: 503.71 GB, Available: 488.20 GB, Used: 11.93 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:30:11, Total: 503.71 GB, Available: 488.17 GB, Used: 11.96 GB, Percent: 3.1%
Timestamp: 2024-07-27 11:30:21, Total: 503.71 GB, Available: 478.08 GB, Used: 22.06 GB, Percent: 5.1%
Timestamp: 2024-07-27 11:30:31, Total: 503.71 GB, Available: 444.17 GB, Used: 55.97 GB, Percent: 11.8%
Timestamp: 2024-07-27 11:30:41, Total: 503.71 GB, Available: 444.21 GB, Used: 55.94 GB, Percent: 11.8%
Timestamp: 2024-07-27 11:30:51, Total: 503.71 GB, Available: 444.21 GB, Used: 55.94 GB, Percent: 11.8%
Timestamp: 2024-07-27 11:31:01, Total: 503.71 GB, Available: 444.22 GB, Used: 55.92 GB, Percent: 11.8%
Timestamp: 2024-07-27 11:31:11, Total: 503.71 GB, Available: 444.21 GB, Used: 55.94 GB, Percent: 11.8%
Timestamp: 2024-07-27 11:31:21, Total: 503.71 GB, Available: 434.94 GB, Used: 65.20 GB, Percent: 13.7%
Timestamp: 2024-07-27 11:31:31, Total: 503.71 GB, Available: 429.61 GB, Used: 70.54 GB, Percent: 14.7%
Timestamp: 2024-07-27 11:31:41, Total: 503.71 GB, Available: 429.58 GB, Used: 70.57 GB, Percent: 14.7%
Timestamp: 2024-07-27 11:31:51, Total: 503.71 GB, Available: 429.60 GB, Used: 70.54 GB, Percent: 14.7%
Timestamp: 2024-07-27 11:32:01, Total: 503.71 GB, Available: 429.60 GB, Used: 70.55 GB, Percent: 14.7%
Timestamp: 2024-07-27 11:32:11, Total: 503.71 GB, Available: 429.61 GB, Used: 70.54 GB, Percent: 14.7%
Timestamp: 2024-07-27 11:32:21, Total: 503.71 GB, Available: 427.67 GB, Used: 72.48 GB, Percent: 15.1%
Timestamp: 2024-07-27 11:32:31, Total: 503.71 GB, Available: 424.91 GB, Used: 75.23 GB, Percent: 15.6%
Timestamp: 2024-07-27 11:32:41, Total: 503.71 GB, Available: 425.03 GB, Used: 75.10 GB, Percent: 15.6%


Timestamp: 2024-07-27 11:33:15, Total: 503.71 GB, Available: 424.89 GB, Used: 75.26 GB, Percent: 15.6%
Timestamp: 2024-07-27 11:33:25, Total: 503.71 GB, Available: 421.70 GB, Used: 78.45 GB, Percent: 16.3%
Timestamp: 2024-07-27 11:33:35, Total: 503.71 GB, Available: 424.60 GB, Used: 75.55 GB, Percent: 15.7%
Timestamp: 2024-07-27 11:33:45, Total: 503.71 GB, Available: 424.63 GB, Used: 75.52 GB, Percent: 15.7%
Timestamp: 2024-07-27 11:33:55, Total: 503.71 GB, Available: 424.64 GB, Used: 75.51 GB, Percent: 15.7%
Timestamp: 2024-07-27 11:34:05, Total: 503.71 GB, Available: 424.77 GB, Used: 75.38 GB, Percent: 15.7%
Timestamp: 2024-07-27 11:34:15, Total: 503.71 GB, Available: 423.02 GB, Used: 77.13 GB, Percent: 16.0%
Timestamp: 2024-07-27 11:34:25, Total: 503.71 GB, Available: 419.02 GB, Used: 81.13 GB, Percent: 16.8%
Timestamp: 2024-07-27 11:34:35, Total: 503.71 GB, Available: 421.27 GB, Used: 78.88 GB, Percent: 16.4%
Timestamp: 2024-07-27 11:34:45, Total: 503.71 GB, Available: 421.28 GB, Used: 78.87 GB, Percent: 16.4%
Timestamp: 2024-07-27 11:34:55, Total: 503.71 GB, Available: 421.27 GB, Used: 78.88 GB, Percent: 16.4%
Timestamp: 2024-07-27 11:35:05, Total: 503.71 GB, Available: 420.46 GB, Used: 79.69 GB, Percent: 16.5%
Timestamp: 2024-07-27 11:35:15, Total: 503.71 GB, Available: 420.48 GB, Used: 79.67 GB, Percent: 16.5%
Timestamp: 2024-07-27 11:35:25, Total: 503.71 GB, Available: 418.77 GB, Used: 81.38 GB, Percent: 16.9%
Timestamp: 2024-07-27 11:35:35, Total: 503.71 GB, Available: 418.61 GB, Used: 81.54 GB, Percent: 16.9%
Timestamp: 2024-07-27 11:35:45, Total: 503.71 GB, Available: 418.63 GB, Used: 81.52 GB, Percent: 16.9%
Timestamp: 2024-07-27 11:35:55, Total: 503.71 GB, Available: 418.62 GB, Used: 81.53 GB, Percent: 16.9%
Timestamp: 2024-07-27 11:36:05, Total: 503.71 GB, Available: 418.23 GB, Used: 81.92 GB, Percent: 17.0%
Timestamp: 2024-07-27 11:36:15, Total: 503.71 GB, Available: 418.02 GB, Used: 82.13 GB, Percent: 17.0%
Timestamp: 2024-07-27 11:36:25, Total: 503.71 GB, Available: 417.07 GB, Used: 83.08 GB, Percent: 17.2%
Timestamp: 2024-07-27 11:36:35, Total: 503.71 GB, Available: 417.10 GB, Used: 83.05 GB, Percent: 17.2%
Timestamp: 2024-07-27 11:36:45, Total: 503.71 GB, Available: 417.09 GB, Used: 83.05 GB, Percent: 17.2%
Timestamp: 2024-07-27 11:36:55, Total: 503.71 GB, Available: 417.07 GB, Used: 83.08 GB, Percent: 17.2%
Timestamp: 2024-07-27 11:37:05, Total: 503.71 GB, Available: 416.17 GB, Used: 83.98 GB, Percent: 17.4%
Timestamp: 2024-07-27 11:37:15, Total: 503.71 GB, Available: 415.38 GB, Used: 84.76 GB, Percent: 17.5%
Timestamp: 2024-07-27 11:37:25, Total: 503.71 GB, Available: 413.81 GB, Used: 86.34 GB, Percent: 17.8%
Timestamp: 2024-07-27 11:37:35, Total: 503.71 GB, Available: 413.67 GB, Used: 86.48 GB, Percent: 17.9%
Timestamp: 2024-07-27 11:37:45, Total: 503.71 GB, Available: 413.68 GB, Used: 86.47 GB, Percent: 17.9%
Timestamp: 2024-07-27 11:37:55, Total: 503.71 GB, Available: 413.68 GB, Used: 86.47 GB, Percent: 17.9%
Timestamp: 2024-07-27 11:38:05, Total: 503.71 GB, Available: 413.07 GB, Used: 87.08 GB, Percent: 18.0%
Timestamp: 2024-07-27 11:38:15, Total: 503.71 GB, Available: 411.50 GB, Used: 88.65 GB, Percent: 18.3%
Timestamp: 2024-07-27 11:38:25, Total: 503.71 GB, Available: 410.12 GB, Used: 90.03 GB, Percent: 18.6%
Timestamp: 2024-07-27 11:38:35, Total: 503.71 GB, Available: 410.10 GB, Used: 90.04 GB, Percent: 18.6%
Timestamp: 2024-07-27 11:38:45, Total: 503.71 GB, Available: 410.12 GB, Used: 90.03 GB, Percent: 18.6%
Timestamp: 2024-07-27 11:38:55, Total: 503.71 GB, Available: 410.14 GB, Used: 90.01 GB, Percent: 18.6%
Timestamp: 2024-07-27 11:39:05, Total: 503.71 GB, Available: 409.66 GB, Used: 90.49 GB, Percent: 18.7%
Timestamp: 2024-07-27 11:39:15, Total: 503.71 GB, Available: 408.88 GB, Used: 91.26 GB, Percent: 18.8%
Timestamp: 2024-07-27 11:39:25, Total: 503.71 GB, Available: 407.82 GB, Used: 92.33 GB, Percent: 19.0%
Timestamp: 2024-07-27 11:39:35, Total: 503.71 GB, Available: 408.47 GB, Used: 91.68 GB, Percent: 18.9%
Timestamp: 2024-07-27 11:39:45, Total: 503.71 GB, Available: 408.46 GB, Used: 91.69 GB, Percent: 18.9%
Timestamp: 2024-07-27 11:39:55, Total: 503.71 GB, Available: 408.49 GB, Used: 91.66 GB, Percent: 18.9%
Timestamp: 2024-07-27 11:40:05, Total: 503.71 GB, Available: 408.06 GB, Used: 92.09 GB, Percent: 19.0%
Timestamp: 2024-07-27 11:40:15, Total: 503.71 GB, Available: 407.93 GB, Used: 92.22 GB, Percent: 19.0%
Timestamp: 2024-07-27 11:40:26, Total: 503.71 GB, Available: 405.67 GB, Used: 94.48 GB, Percent: 19.5%
Timestamp: 2024-07-27 11:40:36, Total: 503.71 GB, Available: 406.42 GB, Used: 93.73 GB, Percent: 19.3%
Timestamp: 2024-07-27 11:40:46, Total: 503.71 GB, Available: 407.42 GB, Used: 92.73 GB, Percent: 19.1%
Timestamp: 2024-07-27 11:40:56, Total: 503.71 GB, Available: 407.42 GB, Used: 92.73 GB, Percent: 19.1%
Timestamp: 2024-07-27 11:41:06, Total: 503.71 GB, Available: 406.82 GB, Used: 93.33 GB, Percent: 19.2%
Timestamp: 2024-07-27 11:41:16, Total: 503.71 GB, Available: 406.26 GB, Used: 93.89 GB, Percent: 19.3%
Timestamp: 2024-07-27 11:41:26, Total: 503.71 GB, Available: 403.54 GB, Used: 96.61 GB, Percent: 19.9%
Timestamp: 2024-07-27 11:41:36, Total: 503.71 GB, Available: 404.29 GB, Used: 95.86 GB, Percent: 19.7%
Timestamp: 2024-07-27 11:41:46, Total: 503.71 GB, Available: 404.29 GB, Used: 95.86 GB, Percent: 19.7%
Timestamp: 2024-07-27 11:41:56, Total: 503.71 GB, Available: 404.16 GB, Used: 95.99 GB, Percent: 19.8%
Timestamp: 2024-07-27 11:42:06, Total: 503.71 GB, Available: 403.61 GB, Used: 96.54 GB, Percent: 19.9%
Timestamp: 2024-07-27 11:42:16, Total: 503.71 GB, Available: 403.90 GB, Used: 96.25 GB, Percent: 19.8%
Timestamp: 2024-07-27 11:42:26, Total: 503.71 GB, Available: 400.94 GB, Used: 99.22 GB, Percent: 20.4%
Timestamp: 2024-07-27 11:42:36, Total: 503.71 GB, Available: 402.55 GB, Used: 97.60 GB, Percent: 20.1%
Timestamp: 2024-07-27 11:42:46, Total: 503.71 GB, Available: 402.56 GB, Used: 97.60 GB, Percent: 20.1%
Timestamp: 2024-07-27 11:42:56, Total: 503.71 GB, Available: 402.53 GB, Used: 97.62 GB, Percent: 20.1%
Timestamp: 2024-07-27 11:43:06, Total: 503.71 GB, Available: 401.82 GB, Used: 98.33 GB, Percent: 20.2%
Timestamp: 2024-07-27 11:43:16, Total: 503.71 GB, Available: 401.67 GB, Used: 98.48 GB, Percent: 20.3%
Timestamp: 2024-07-27 11:43:26, Total: 503.71 GB, Available: 399.27 GB, Used: 100.88 GB, Percent: 20.7%
Timestamp: 2024-07-27 11:43:36, Total: 503.71 GB, Available: 399.77 GB, Used: 100.38 GB, Percent: 20.6%
Timestamp: 2024-07-27 11:43:46, Total: 503.71 GB, Available: 399.80 GB, Used: 100.35 GB, Percent: 20.6%
Timestamp: 2024-07-27 11:43:56, Total: 503.71 GB, Available: 399.82 GB, Used: 100.33 GB, Percent: 20.6%
Timestamp: 2024-07-27 11:44:06, Total: 503.71 GB, Available: 399.12 GB, Used: 101.03 GB, Percent: 20.8%
Timestamp: 2024-07-27 11:44:16, Total: 503.71 GB, Available: 398.79 GB, Used: 101.36 GB, Percent: 20.8%
Timestamp: 2024-07-27 11:44:26, Total: 503.71 GB, Available: 397.09 GB, Used: 103.06 GB, Percent: 21.2%
Timestamp: 2024-07-27 11:44:36, Total: 503.71 GB, Available: 396.86 GB, Used: 103.29 GB, Percent: 21.2%
Timestamp: 2024-07-27 11:44:46, Total: 503.71 GB, Available: 396.87 GB, Used: 103.28 GB, Percent: 21.2%
Timestamp: 2024-07-27 11:44:56, Total: 503.71 GB, Available: 396.89 GB, Used: 103.26 GB, Percent: 21.2%
Timestamp: 2024-07-27 11:45:06, Total: 503.71 GB, Available: 396.43 GB, Used: 103.72 GB, Percent: 21.3%
Timestamp: 2024-07-27 11:45:16, Total: 503.71 GB, Available: 395.86 GB, Used: 104.29 GB, Percent: 21.4%
